Job Title,Median Salary (USD),Automation Risk (%),Remote Work Ratio (%),Required_Skills,Skills_Count
commercial/residential surveyor,0.8204377387633436,-0.1361262281883439,-0.9206049249272432,No O*NET skills found,0
"editor, commissioning",1.7178456829803337,-0.6442222094061989,1.346865015590782,No O*NET skills found,0
public affairs consultant,1.453528645087773,-0.4546860630928991,-0.316452611299572,No O*NET skills found,0
restaurant manager,1.2616003235636226,0.1911279253544358,-0.1514327222058423,No O*NET skills found,0
information officer,1.4032209573204757,1.6392536377371516,0.2307367699003474,No O*NET skills found,0
"administrator, civil service",0.6494286229256502,-0.3225324197918827,0.9432912700874976,No O*NET skills found,0
economist,1.606499864443316,1.152719566742094,1.4121134654625704,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
web designer,-0.8510430044727938,-0.8692311757634555,0.741331782389105,No O*NET skills found,0
"engineer, agricultural",1.571876204821821,1.118290064934724,-1.2361450475876383,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
soil scientist,0.3869365594963313,-0.0867424983232275,1.045134088670448,No O*NET skills found,0
"administrator, civil service",-1.0954378888100096,0.331975887293677,-0.3309522668266361,No O*NET skills found,0
statistician,-1.7189116446747992,-0.3938258326253259,1.6855355411157795,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
medical technical officer,-1.4913021663839734,-0.4442528807270293,-1.549959020780526,No O*NET skills found,0
arts development officer,0.0180287239900117,-1.0935445966296542,0.2766523457360504,No O*NET skills found,0
paediatric nurse,-0.6654120072509458,-0.9158327236643402,-1.208181426214015,No O*NET skills found,0
purchasing manager,0.3711438465656157,-0.7363819869713812,-0.2957388176894803,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"geologist, wellsite",0.0471658361806124,0.2516403830764802,-0.7994292323082075,No O*NET skills found,0
tourism officer,0.6146364147072321,-0.5631911596979441,1.7228203696139444,No O*NET skills found,0
petroleum engineer,1.2169456976169382,1.6469046381387893,0.9864450067751884,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
pathologist,-0.6022388307198496,-0.3016660550601435,0.9091135106308468,No O*NET skills found,0
"education officer, museum",-0.505331814918604,0.1142701485925289,1.148703056720906,No O*NET skills found,0
airline pilot,-1.059302813235757,-1.3056859714023383,0.5262535587376539,No O*NET skills found,0
"physicist, medical",-1.1550378350863246,0.0909693746420867,-1.3069171757554514,No O*NET skills found,0
"engineer, civil (contracting)",-0.8029781754486974,-0.4571204723116021,-1.466068156659655,No O*NET skills found,0
"surveyor, building",-0.9133632669832504,1.6284726826257527,-1.2147407941905437,No O*NET skills found,0
sports administrator,-0.6519159142538289,-1.2176994667835035,-0.1783606538989614,No O*NET skills found,0
careers adviser,1.6219729162419354,0.1372231497974424,1.325805992087189,No O*NET skills found,0
"engineer, production",-0.6663643068235641,-1.036162093617371,-1.6027791944862593,No O*NET skills found,0
systems developer,-1.4101884447155022,-1.0778948230808496,-0.7673228522125656,No O*NET skills found,0
"engineer, manufacturing",-0.0090904546539725,0.3177172047269883,-1.19126516143244,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
careers information officer,-0.8269396833096261,0.795556957083821,1.4611361103397873,No O*NET skills found,0
set designer,-1.4369333292339042,0.5928054464404198,1.1342034011938418,No O*NET skills found,0
"journalist, newspaper",-1.1570700080833711,0.4352643927157871,0.944672189661504,No O*NET skills found,0
pensions consultant,-0.2246007590949436,-1.0904146419198932,-0.3823915209583636,No O*NET skills found,0
cytogeneticist,0.1859612467317904,-1.1714456916281482,0.2089872866097512,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"designer, textile",-1.082484638535399,-0.2015075043477942,1.4894449616069128,No O*NET skills found,0
research scientist (physical sciences),0.3799304592838625,-1.2298715128770186,1.0427174794159375,No O*NET skills found,0
airline pilot,1.4011739636709408,0.8748491430644308,-0.3827367508518651,No O*NET skills found,0
clinical psychologist,-0.2225601586680508,1.372511941916416,-0.0026386381066845,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"engineer, site",1.4465251602845666,1.0956848364753395,0.3822926931475173,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
information systems manager,-1.0528549576003403,-0.8692311757634555,1.498420938837952,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
tour manager,-1.4335094679081208,-0.8925319497138979,-0.458687327422201,No O*NET skills found,0
commissioning editor,-0.0460769912437187,-1.1140631886158647,-0.6772178500086672,No O*NET skills found,0
professor emeritus,0.7584199919242617,0.0565398728347166,0.4989803971510336,No O*NET skills found,0
customer service manager,-0.4849045967745469,0.5169909879150996,-1.4971388470747924,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"embryologist, clinical",1.5232327891486306,1.175672567947007,-1.147420964957746,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
financial trader,-1.2114527940828412,1.5380517687882151,1.2716048988074495,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
forest/woodland manager,-0.6994021566288305,-1.5244350283400732,0.487587810665483,No O*NET skills found,0
"journalist, magazine",1.3056810124776783,-0.5162418390515303,-0.1631705385848943,No O*NET skills found,0
hydrologist,-0.4776671781428517,-0.3872181504602749,1.5457174342476614,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"engineer, biomedical",-0.886407987319723,1.175672567947007,0.5162418918261099,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
community education officer,-0.3361003055763967,-1.3655028836333247,0.3339605080573036,No O*NET skills found,0
theatre stage manager,-1.062971941830167,-0.4195610157944709,-0.1683489869874171,No O*NET skills found,0
toxicologist,-0.3516465888343688,-0.8754910851829774,-0.605064802266848,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
"doctor, hospital",-0.9013873079697676,-0.5371082037832697,-1.1653729194198257,No O*NET skills found,0
animal nutritionist,0.2497775233404588,0.8098156396505095,0.4982899373640301,No O*NET skills found,0
ophthalmologist,-0.9884205726026088,1.0143060140215556,-1.6034696542732625,No O*NET skills found,0
civil service fast streamer,0.1757419709396927,-1.2618666054656855,1.656536230061651,No O*NET skills found,0
curator,-0.9382334842624206,0.976398784758896,0.1986303898047055,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
teaching laboratory technician,-0.1346678773929575,-1.2980349710007006,-1.4598540185766276,Reading Comprehension + Critical Thinking + Monitoring + Operations Monitoring + Operation and Control,5
"buyer, retail",1.0848890343313846,-0.2335025969364614,-0.4017243949944489,No O*NET skills found,0
"engineer, production",-1.3765237684902971,1.3307792124529372,0.4565171202503457,No O*NET skills found,0
trade union research officer,-0.7873092585564121,0.9517069198263376,-0.5594944563246466,No O*NET skills found,0
technical brewer,-0.998924056201243,1.1666304765632538,-0.8118575084742624,No O*NET skills found,0
fine artist,-0.2671563738078705,0.3914450267791341,-1.5237215488744098,No O*NET skills found,0
"editor, commissioning",-0.7498908888373061,0.4338733017336711,0.908423050843844,No O*NET skills found,0
psychiatric nurse,-1.0662101090983052,-1.7257954480013586,1.502218467666469,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"horticulturist, amenity",-1.2620612539153384,-1.1276263256914951,-1.7063481625367174,No O*NET skills found,0
"pharmacist, hospital",0.9613170492947616,-0.5350215673100958,0.188618722893161,No O*NET skills found,0
administrator,-0.969479197520742,0.7214813622861462,0.4216489010066913,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
museum/gallery curator,-1.5068025346793352,1.225404070557653,0.6149776413675464,No O*NET skills found,0
applications developer,-0.9845590661268824,1.306782893011437,-1.2254429208890911,No O*NET skills found,0
mining engineer,1.1667324551841238,1.6041285904387237,1.010265869426794,No O*NET skills found,0
telecommunications researcher,-1.4065963253938245,1.4114624894156629,0.7226893681400224,No O*NET skills found,0
public relations officer,-0.0824041540982584,-0.3677428767106516,0.0387889491134986,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"producer, television/film/video",-1.4632385343951586,-1.219438330511149,-0.6806701489436824,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
archaeologist,1.4105565991000328,0.3792729806856196,0.945362649448507,No O*NET skills found,0
"surveyor, rural practice",1.5826807510866852,-1.5967717594101032,-0.5070195125124146,No O*NET skills found,0
"chemist, analytical",-0.6297288162770658,-1.0479863669653566,-0.8374045205933754,No O*NET skills found,0
water engineer,-0.1422935389996354,-1.2632576964478015,0.2711286674400258,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
health and safety inspector,0.04359318712789,-0.1218675456216554,-0.4317593957290819,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
automotive engineer,-0.9043148227377136,-0.0895246802874593,-1.284477232677852,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
careers adviser,-1.5892544740871746,-0.4755524278246386,1.0454793185639495,No O*NET skills found,0
cabin crew,-1.137511687016558,1.404159261759554,0.8725191419196849,No O*NET skills found,0
licensed conveyancer,-1.597022239597121,0.4182235281848664,-0.8898794644056074,No O*NET skills found,0
historic buildings inspector/conservation officer,1.28885259747897,1.4789304020482872,1.6068231253974314,No O*NET skills found,0
"production assistant, radio",-0.7064689924563976,-0.7040391216371852,-0.1676585272004142,No O*NET skills found,0
"designer, jewellery",-0.2917789990101806,-1.3422021096828822,0.5918472385029441,No O*NET skills found,0
claims inspector/assessor,0.683725937591377,0.7795594107894872,0.5600860883008036,No O*NET skills found,0
financial manager,-1.6989726362597624,-1.428101977828543,-1.6814916102046074,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
engineering geologist,0.2046593887522344,1.4163313078530684,-0.8094408992197517,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
english as a foreign language teacher,0.3389324660873334,-0.8587979933975858,0.997147133473736,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
environmental manager,1.0963764930148183,-0.887315358530963,-0.6254333659834382,No O*NET skills found,0
product designer,-1.537933169930102,0.7576497278211609,1.5443365146736552,No O*NET skills found,0
systems analyst,-0.9270863193841556,-1.0497252306930016,-1.5599706876920705,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
sport and exercise psychologist,1.3331840750812078,-1.100847824285763,1.297497140820064,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
"psychologist, prison and probation services",1.6507121956235904,-1.214917284819272,-0.3319879565071407,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
video editor,-0.0278135883629258,-0.1914220947274535,0.6881663787898696,No O*NET skills found,0
"therapist, speech and language",-0.2354500579183009,-1.4308841597927748,-1.1294690104956668,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"engineer, materials",1.4106307023624731,0.0680163734371732,-0.7645610130645533,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
editorial assistant,-0.4832815900265838,1.2688756637487768,0.5107182135300851,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"civil engineer, contracting",-0.3793585935778775,0.3340625237668508,1.2809261059319903,No O*NET skills found,0
building control surveyor,0.8484333701113305,-0.4484261536733773,0.3488053934778692,No O*NET skills found,0
"designer, textile",-1.4910074969403864,1.142981929867282,1.0737881698310747,No O*NET skills found,0
television floor manager,1.2061309803160536,-0.1872488217811054,-0.381355831277859,No O*NET skills found,0
environmental manager,0.0655373426442598,-1.169706827900503,-1.2775726348078216,No O*NET skills found,0
english as a second language teacher,-1.2365008591918687,-0.6866504843607356,-0.0955054794585951,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
tour manager,-0.1947737600610725,-1.131104053146785,-1.713943220193751,No O*NET skills found,0
forest/woodland manager,1.002670447549976,1.5227497679849396,-1.3000125778854208,No O*NET skills found,0
gaffer,1.4967692064264737,-1.219786103256678,1.5477888136086706,No O*NET skills found,0
wellsite geologist,-1.40111355577631,1.44693530945962,-0.1821581827274781,No O*NET skills found,0
police officer,-0.4441527426497323,1.4149402168709528,1.4493982939607353,No O*NET skills found,0
community development worker,-0.3937910030910077,-0.5051131111946027,0.4779213736474402,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
naval architect,-1.1030676188310962,-1.5442580748352257,-1.361808728822194,No O*NET skills found,0
youth worker,-0.5195985818451025,-0.1549059564469093,-1.0845891243404682,No O*NET skills found,0
aeronautical engineer,-0.3251623734391402,-0.9440023160521884,-1.4287833281614903,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
catering manager,-1.481870128779921,-1.539041483652291,1.2381175991378015,No O*NET skills found,0
careers information officer,-0.7759351342743583,-0.3096648282073101,1.2415698980728165,No O*NET skills found,0
"administrator, civil service",0.7612812496575552,0.2213841542154581,-0.6264690556639427,No O*NET skills found,0
armed forces operational officer,-1.2304296224902678,-0.8960096771691878,-0.4303784761550758,No O*NET skills found,0
fisheries officer,-0.1817513467415174,-1.5894685317539945,0.2076063670357451,No O*NET skills found,0
"producer, radio",1.1584994374264626,-0.8316717192463247,-0.0875651919080601,No O*NET skills found,0
geochemist,-0.141277888402656,0.7353922721073055,0.3091039557251938,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
international aid/development worker,-0.6446979658910891,-1.7233610387826557,0.7827593696092883,No O*NET skills found,0
museum/gallery exhibitions officer,0.6424103174699555,-0.2554122799047876,-1.700824484240693,No O*NET skills found,0
counsellor,0.0425801519401731,1.479625947539345,1.3672335793073722,No O*NET skills found,0
"buyer, industrial",0.8492336853456888,1.13011433828271,-1.2713584967247942,No O*NET skills found,0
radiation protection practitioner,-0.3558434488977673,-1.4089744768244483,-0.2998815764114988,No O*NET skills found,0
make,1.4241427784161944,-1.0493774579474724,0.3153180938082213,No O*NET skills found,0
acupuncturist,1.600542252744123,-0.3068826462430783,0.4827545921564616,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
ranger/warden,-1.2837194580189966,-0.172990139214417,-0.1728369756029371,No O*NET skills found,0
town planner,1.20686474791473,0.4067470275824099,1.6606789887836697,No O*NET skills found,0
"scientist, research (life sciences)",-1.6609251153124849,0.8564171875513943,0.8486982792680796,No O*NET skills found,0
sports development officer,0.0465645826512421,0.5194253971338028,-1.2492637835406963,No O*NET skills found,0
"surveyor, building control",-0.8806543775430143,1.2893942557349871,-0.5218643979329802,No O*NET skills found,0
"psychotherapist, dance movement",-1.398343837367208,-1.461140388653797,1.1383461599158604,No O*NET skills found,0
public librarian,1.008351116468361,-0.8407138106300783,-1.061458721475866,No O*NET skills found,0
land/geomatics surveyor,-0.4520071072663738,1.574915679814288,1.464243179381301,No O*NET skills found,0
food technologist,-1.5686252882278382,-0.2915806454398025,1.3548053031413172,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
facilities manager,0.7676047280524836,-0.7043868943827142,-0.0765178353160112,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
structural engineer,-1.362432524585423,1.481712584012519,0.4351128668532509,No O*NET skills found,0
paramedic,1.210390319600725,-1.2942094707998817,0.2031183784202251,No O*NET skills found,0
"scientist, audiological",0.3688582694711255,1.3519933499302057,-0.210812263888105,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
bookseller,0.370184572568297,-0.0387498594402267,-1.448461432091077,No O*NET skills found,0
music tutor,-0.0612684506450635,-0.0902202257785172,1.193928172769606,No O*NET skills found,0
"development worker, international aid",0.5403526890275472,1.2128842517186094,1.5184442726610403,No O*NET skills found,0
"journalist, broadcasting",-0.0709341314765758,-0.8434959925943103,1.5698835267927684,No O*NET skills found,0
"surveyor, planning and development",1.5538781206806684,-0.0717882702654807,0.5635383872358187,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
recycling officer,0.0233481758291276,0.9071920083986268,0.1927614816151794,No O*NET skills found,0
theatre stage manager,1.5414116271299323,0.8459840051855247,-0.2943578981154742,No O*NET skills found,0
chief operating officer,-0.3316442293949708,-0.1437772285899816,-0.930961821732289,No O*NET skills found,0
"surveyor, minerals",1.067807796437291,-0.5837097516841546,0.3011636681746588,No O*NET skills found,0
retail buyer,0.8652321438050629,1.2480092990170375,0.3267106802937716,No O*NET skills found,0
barrister,-0.3451606644641297,-0.3002749640780273,-0.1700751364549249,No O*NET skills found,0
"engineer, manufacturing systems",0.045377477447047,0.9318838733311852,-1.5130194221758626,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
race relations officer,-0.6271962283077732,-1.4733124347473117,0.5680263758513389,No O*NET skills found,0
civil service administrator,-0.0942263851673059,-1.675716172645184,0.5448959729867365,No O*NET skills found,0
"programmer, systems",0.095313777099054,1.2240129795755368,-1.6048505738472685,No O*NET skills found,0
"nurse, mental health",-0.7182191544702087,-1.4145388407529125,-0.2726084148248782,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
education administrator,0.1102474733875175,1.0156971050036718,1.3969233501485034,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
electrical engineer,-0.6287901749528185,-0.4679014274230006,-1.4822939616542268,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
information systems manager,1.24202049802065,0.4074425730734677,0.6087635032845187,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
furniture conservator/restorer,-0.4109902250029483,-0.6807383476867429,0.3843640725085265,No O*NET skills found,0
psychiatric nurse,-1.6607737121762824,0.1288766039047465,-0.4593777872092039,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
landscape architect,-0.1878353698884024,-0.5009398382482548,0.811758680663416,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"surveyor, hydrographic",-1.385575409347155,0.3177172047269883,1.021313226018843,No O*NET skills found,0
analytical chemist,-0.3380868542118622,0.4060514820913518,0.3750428653839854,No O*NET skills found,0
counselling psychologist,1.2887526307249324,-1.6134648511954948,-0.6451114699130253,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
occupational hygienist,0.7896287988518775,-0.8601890843797018,-1.3652610277572093,No O*NET skills found,0
"therapist, nutritional",-1.6078904274873744,-1.741097448804634,0.031884351243468,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
public affairs consultant,-1.1174265062838442,-0.284277417783694,-0.5211739381459771,No O*NET skills found,0
retail manager,0.0731397561686034,-0.8570591296699408,-0.7393592308389418,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
nature conservation officer,0.2748014685640645,0.5375095799013101,0.6163585609415523,No O*NET skills found,0
"scientist, water quality",0.9648644160579456,0.5955876284046516,-1.4287833281614903,No O*NET skills found,0
"psychologist, forensic",0.5820681761651185,-1.7181444475997207,0.2569742418064634,No O*NET skills found,0
landscape architect,-1.5922046557353964,0.9510113743352796,1.0447888587769465,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
international aid/development worker,1.0799078420902328,0.4843003498353746,1.3320201301702166,No O*NET skills found,0
marketing executive,-1.2273489609799444,0.0940993293518475,0.1620360210935436,No O*NET skills found,0
company secretary,0.7110976485297172,-1.7209266295639527,-1.1936817706869507,No O*NET skills found,0
building surveyor,0.7409664941117902,-1.676411718136242,-1.7091100016847296,No O*NET skills found,0
oceanographer,-0.7473196509311331,-0.9412201340879566,0.7188918393115056,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
geophysical data processor,1.4024959077526744,1.551962678609375,-0.2446447934512545,No O*NET skills found,0
tree surgeon,-0.2271316034580611,0.6227139025559129,-1.4636515474051444,No O*NET skills found,0
psychotherapist,0.3018203898529819,-0.8421049016121942,-1.5333879858924526,No O*NET skills found,0
public house manager,-1.6300115590305144,1.1728903859827753,-0.7914889447576724,No O*NET skills found,0
product manager,-0.4165340208365902,-0.1778589576518228,1.1024422509917011,No O*NET skills found,0
"teacher, secondary school",-1.490288259393169,1.4778870838117002,0.6184299403025615,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
barrister,-0.4798501730740419,-0.6205736627102274,-0.0337093285218219,No O*NET skills found,0
learning mentor,0.3021917779682726,1.2288817980129427,0.2997827486006527,No O*NET skills found,0
theatre stage manager,-0.690806468786754,-0.954435498418058,-1.2872390718258642,No O*NET skills found,0
ophthalmologist,-1.2934400624450235,-0.5771020695191036,-1.1246357919866454,No O*NET skills found,0
fast food restaurant manager,-0.0168936734894782,-1.643373307310988,-0.8791773377070601,Active Listening + Service Orientation,2
call centre manager,-1.6842885662553633,1.2640068453113709,1.3931258213199866,No O*NET skills found,0
"physicist, medical",-1.618363397977945,-0.5555401592963063,0.9073873611633392,No O*NET skills found,0
drilling engineer,0.2124806248515495,1.233055070959291,1.100370871630692,No O*NET skills found,0
"therapist, drama",0.9553777454604075,0.0627997822542384,1.4449103053452157,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
fast food restaurant manager,-0.1890904757334252,0.2606824744602338,-0.7055267012757923,Active Listening + Service Orientation,2
quarry manager,0.1145024536567517,0.795556957083821,-0.8021910714562196,No O*NET skills found,0
commissioning editor,-0.2885626268192307,0.8904989166132354,-0.8011553817757151,No O*NET skills found,0
mudlogger,1.4602461784782674,-0.8087187180414113,-0.3402734739511774,No O*NET skills found,0
field seismologist,-0.9221147169769665,-0.0808303616492346,0.1910353321476717,No O*NET skills found,0
television production assistant,1.168160759242537,1.2699189819853638,-1.366296717437714,No O*NET skills found,0
research scientist (medical),-1.5460339642194871,0.9944829675264034,0.0660621107001192,No O*NET skills found,0
holiday representative,-1.7370588071439206,-1.15023155415088,-0.6337188834274747,No O*NET skills found,0
"therapist, nutritional",0.4760313478301662,0.1250511037039277,-1.6925389667966562,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
ecologist,0.3023670103888674,-0.0488352690605674,1.5888711709353522,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
"surveyor, land/geomatics",-1.0043597484520304,1.075514017234658,-0.5087456619799222,No O*NET skills found,0
theatre stage manager,0.3881658018497572,1.576654543541933,0.3498410831583739,No O*NET skills found,0
emergency planning/management officer,-1.0761190229912398,-1.1258874619638504,-1.6921937369031548,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
accounting technician,-0.5828191263439545,-1.4774857076936594,1.2660812205114251,No O*NET skills found,0
"sales professional, it",1.5887740734665037,-0.5513668863499586,-0.6796344592631779,No O*NET skills found,0
"editor, magazine features",-1.6784556223976888,1.0358679242443531,-1.4912699388852664,No O*NET skills found,0
commercial/residential surveyor,0.3636198953191503,-0.9860828182611964,-0.7165740578678412,No O*NET skills found,0
clothing/textile technologist,-0.3288349892459005,-1.2594321962469828,1.3793166255799258,No O*NET skills found,0
production engineer,0.0265314195027507,-1.407931158587861,-1.6680276443580475,No O*NET skills found,0
gaffer,0.9114516562938744,1.4142446713798944,-1.36767763701172,No O*NET skills found,0
financial trader,0.6687875916864466,1.4455442184775038,0.1872378033191549,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
broadcast journalist,-1.354732178514246,-1.0952834603572992,0.4527195914218289,No O*NET skills found,0
fish farm manager,0.2574935618672114,-0.1990730951290912,-1.3024291871399314,No O*NET skills found,0
"nurse, learning disability",0.9130342694987812,-0.5065042021767185,-0.9174978558857294,No O*NET skills found,0
product/process development scientist,-0.669576319999076,1.4719749471377073,-0.2750250240793889,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
advertising account executive,1.1363245446929244,1.4152879896164814,1.270223979233443,No O*NET skills found,0
market researcher,-0.5063901838668727,-0.6111837985809448,1.1735596090530158,No O*NET skills found,0
"therapist, horticultural",-0.1670335670177335,-0.0140579945076684,-0.7535136564725043,No O*NET skills found,0
science writer,0.0625793147682501,-1.5863385770442335,0.0204917647579177,No O*NET skills found,0
recruitment consultant,-1.525325734880214,-1.423928704882195,-0.1666228375199096,No O*NET skills found,0
"psychologist, sport and exercise",-0.9583021007364712,1.304000711047205,-1.7167050593417632,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
sports therapist,0.0001381622296551,1.6368192285184484,-0.5384354328210534,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
toxicologist,1.6102657631804425,-0.3065348734975491,0.1147395256838343,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
hospital doctor,-1.4700807356271708,-0.1152598634566044,-0.5922912962072916,No O*NET skills found,0
"psychologist, sport and exercise",-0.6353240484928719,-0.2825385540560489,-0.6347545731079794,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
stage manager,0.4685065247806133,-1.2569977870282798,0.0881568238842169,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
geochemist,-1.0843348952881795,1.1749770224559493,-1.4581278691091195,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
office manager,0.010896502930879,-0.9784318178595584,-0.1566111706083653,No O*NET skills found,0
insurance claims handler,-0.1807612690351054,-0.3016660550601435,-1.6604325867010143,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
senior tax professional/tax inspector,-1.5440680482570932,1.4897113571596854,1.352733923780308,No O*NET skills found,0
systems developer,1.4798347220521144,-1.210744011872924,-1.153980332934275,No O*NET skills found,0
print production planner,-1.5911425089737483,-1.639895579855698,-0.1452185841228148,No O*NET skills found,0
pension scheme manager,-1.302105785135132,0.9882230581068814,0.8521505782030947,No O*NET skills found,0
estate manager/land agent,-1.1904525107092434,-1.0038192282831748,0.4154347629236639,No O*NET skills found,0
secretary/administrator,-0.6171001673520474,-1.5626900303482625,0.0743476281441559,No O*NET skills found,0
intelligence analyst,0.7496978926344927,0.0638431004908254,0.8863283376597462,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
comptroller,1.0278635225725636,-0.4098233789196595,-1.616933620119822,No O*NET skills found,0
consulting civil engineer,1.4432753689752609,1.0264780601150705,0.5069206847015684,No O*NET skills found,0
"engineer, energy",0.1762598219736893,0.6620122228006886,-1.5392568940819786,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
politician's assistant,1.1736037165190538,1.2340983891958777,-0.3861890497868804,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"lighting technician, broadcasting/film/video",0.1300150271953391,0.9371004645141198,1.5488245032891752,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
curator,-1.0799561189805151,-0.3587007853268977,-0.4524731893391735,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
physiological scientist,-0.3295068588253615,1.6994183227136666,1.3278773714481982,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
gaffer,-1.2807367290555065,1.2977408016276828,1.0789666182335975,No O*NET skills found,0
speech and language therapist,-0.5604227956261828,-1.063636140514161,-0.3982720960594338,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
structural engineer,1.1306392261580729,0.9694433298483162,0.6550243090137233,No O*NET skills found,0
electronics engineer,1.063603961949192,-1.2229160579664389,-0.1900984702780134,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
it technical support officer,-0.6721504639155409,0.4199623919125113,1.3213180034716692,No O*NET skills found,0
air broker,0.6941794378129923,-0.6421355729330248,-0.7876914159291556,No O*NET skills found,0
research scientist (life sciences),-0.991787766727702,-1.1919642836143585,-0.3409639337381803,No O*NET skills found,0
commissioning editor,-0.9593886579845706,-0.4146921973570653,-1.0172692951076705,No O*NET skills found,0
surgeon,-1.412749511585654,0.1128790576104129,0.148572055246984,No O*NET skills found,0
"engineer, building services",0.5899045235179505,0.3834462536319674,0.4133633835626549,No O*NET skills found,0
"education officer, museum",0.115317589543598,-0.7871568078186139,0.0522529149600582,No O*NET skills found,0
medical technical officer,-0.5665262890420226,-0.0474441780784515,-0.2501684717472788,No O*NET skills found,0
"therapist, music",1.380469512145047,0.7739950468610235,0.7869021283313062,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
